ticker,name,group,performance_today,performance_1w,performance_1m,performance_3m,performance_6m,performance_ytd
THG,Hanover Insurance Group Inc,Insurance - Property & Casualty,0.70937324,3.9883876,4.831157,17.632496,37.899788,27.389616
THO,Thor Industries Inc,Recreational Vehicles,-2.9395754,-0.8480467,-8.140134,-1.4644929,-5.1595745,-30.534723
THQ,abrdn Healthcare Opportunities Fund,Closed-End Fund - Equity,-1.0966058,-2.118863,-3.0209932,1.827957,10.116279,-0.9932044
THRM,Gentherm Inc,Auto Parts,-0.39236203,-0.88495576,-12.136595,5.9838576,38.32183,4.7016773
TIC,TIC Solutions Inc,Specialty Business Services,1.9088017,3.7796977,0,14.133017,26.447369,-4.9455986
TIGO,Millicom International Cellular SA,Telecom Services,0.4086765,2.4046168,1.6549969,13.517356,33.12031,72.835495
TIGR,UP Fintech Holding Ltd ADR,Capital Markets,-2.8865979,-6.361829,-2.6859505,0,-28.310503,-50.732216
TILE,Interface Inc,"Furnishings, Fixtures & Appliances",-0.17426662,-0.40567952,-9.647739,5.558968,40.572598,23.101719
TIMB,TIM SA ADR,Telecom Services,-0.4707113,0.36919832,8.18647,-8.156371,-22.705118,-2.159383
TJX,TJX Companies Inc,Apparel Retail,-1.1032622,-1.2052014,-17.401392,-23.936268,-19.60253,-18.885489
TK,Teekay Corp Ltd,Oil & Gas Midstream,0.4957507,2.6030369,10.428016,19.143578,23.391304,57.142857
TKC,Turkcell Iletisim Hizmetleri A.S ADR,Telecom Services,-2.443609,-1.5180266,-4.2435427,-15.057283,-14.497529,-5.11883
TKO,TKO Group Holdings Inc,Entertainment,-1.8531902,-0.49717396,-2.5673876,-4.3515444,0.9289734,-9.028708
TKR,Timken Co,Tools & Accessories,0.034334764,-2.108358,-12.984395,-18.137117,22.351706,38.523712
TLK,Telkom Indonesia (Persero) Tbk PT ADR,Telecom Services,-1.5072083,0.2,1.3486177,1.0080645,-17.05298,-28.598576
TLN,Talen Energy Corp,Utilities - Independent Power Producers,-1.5251989,-11.737103,-20.948671,-35.329712,-6.8719673,-24.727884
TLX,Telix Pharmaceuticals Ltd ADR,Biotechnology,8.913412,3.9708266,9.377665,27.1556,46.62857,71.29506
TM,Toyota Motor Corp ADR,Auto Manufacturers,-1.0579065,2.356391,3.3248758,12.377831,-4.658082,-8.684481
TMC,TMC the metals company Inc,Other Industrial Metals & Mining,-2.0887728,-12.383178,-0.530504,-26.900585,-25.447315,-39.222042
TMDX,Transmedics Group Inc,Medical Devices,2.5972514,1.9560186,-0.2942841,11.803529,-22.660229,-27.587341
TME,Tencent Music Entertainment Group ADR,Internet Content & Information,-2.7127004,0,-11.048478,-9.621993,-21.803766,-54.991444
TMO,Thermo Fisher Scientific Inc,Diagnostics & Research,4.5256023,5.8941045,9.543817,38.049118,35.203102,10.689446
TMP,Tompkins Financial Corp,Banks - Regional,0.18203883,2.1553059,-1.2165935,10.929451,33.991615,36.5968
TMUS,T-Mobile US Inc,Telecom Services,-1.3285948,1.7649713,0.1943149,-0.6605383,-13.43119,-11.116036
TNC,Tennant Co,Specialty Industrial Machinery,-0.08736168,-3.555868,1.5539441,-24.385675,5.310006,-6.892809
TNDM,Tandem Diabetes Care Inc,Medical Devices,-3.1528852,-14.809001,-26.847898,6.4052286,-34.407734,-25.932667
TNET,TriNet Group Inc,Staffing & Employment Services,0.7859118,3.8386564,3.1426868,52.90351,83.05578,17.114832
TNGX,Tango Therapeutics Inc,Biotechnology,-2.6487367,-0.45833334,-5.5357847,-14.587057,23.017508,169.63882
TNK,Teekay Tankers Ltd,Oil & Gas Midstream,-0.75,3.0526426,11.379194,33.310947,47.95766,85.79184
TNL,Travel+Leisure Co,Travel Services,-1.1935338,1.0819166,-11.24983,-14.74384,-4.623013,-7.2735004
TOL,Toll Brothers Inc,Residential Construction,-0.022349698,-0.6293965,-7.7346168,-13.791996,1.6666666,-0.7543263
TOP,TOP Financial Group Limited,Capital Markets,2.688172,4.5859003,34.38874,123.0657,268.23715,204.0796
TOST,Toast Inc,Software - Infrastructure,-4.3556623,-1.8798151,-7.226107,29.115978,15.950474,-10.335117
TOWN,Townebank Portsmouth VA,Banks - Regional,0.6157965,1.953337,-0.02660282,8.268511,15.630769,12.616122
TPB,Turning Point Brands Inc,Tobacco,-2.979077,-4.3573284,-17.913248,-14.630578,-17.536215,-35.405903
TPC,Tutor Perini Corp,Engineering & Construction,0.7573068,-3.3265214,-12.415141,9.180664,22.800692,27.051626
TPG,TPG Inc,Asset Management,-1.208837,-3.0873032,-8.441182,12.722949,18.292988,-25.75188
TPL,Texas Pacific Land Corp,Oil & Gas E&P,1.7411778,-0.6496284,3.0045178,4.6520796,-28.451511,29.388622
TPR,Tapestry Inc,Luxury Goods,-0.6784836,2.9900625,-9.231127,-18.390244,-16.872515,-8.343117
TR,Tootsie Roll Industries Inc,Confectioners,-2.8056629,-1.048218,-6.0696516,4.1942606,-6.811451,6.1774707
TRAX,First Tracks Biotherapeutics Inc,Biotechnology,2.3955283,-2.7798839,-11.766055,120.83812,0,0
TREX,TREX Co Inc,Building Products & Equipment,-0.06871278,-4.10989,-10.502564,-7.4262676,21.228119,24.372862
TRGP,Targa Resources Corp,Oil & Gas Midstream,-0.54656225,-1.9562083,2.7847736,10.480315,20.331915,54.840107
TRI,Thomson-Reuters Corp,Specialty Business Services,-3.028871,5.8053207,3.5836866,30.5803,8.118303,-23.401537
TRIN,Trinity Capital Inc,Asset Management,0.22535211,-1.4950166,-0.7254464,5.7040997,24.058577,21.433447
TRIP,TripAdvisor Inc,Travel Services,-2.383532,2.154195,-11.406096,-30.505207,-3.6363637,-38.118134
TRLV,Trulieve Cannabis Corp,Drug Manufacturers - Specialty & Generic,-0.17211704,-1.44435,22.49208,14.851485,0,0
TRMB,Trimble Inc,Scientific & Technical Instruments,0.102145046,2.4390244,5.5844855,19.609438,-10.515903,-24.952137
TRMD,Torm Plc,Oil & Gas Midstream,-1.1601585,-1.4946419,14.113035,18.769127,35.861534,78.396324
TRMK,Trustmark Corp,Banks - Regional,0.82749844,4.6926637,-1.2674007,6.3801208,16.299559,22.002567
TRN,Trinity Industries Inc,Railroads,0.32051283,0.071047954,-5.691329,-18.276762,-4.831081,6.5431166
TRNO,Terreno Realty Corp,REIT - Industrial,0.23027326,0.1380368,-4.2387795,1.4607614,8.149743,11.207631
TRNS,Transcat Inc,Specialty Business Services,-1.4358724,-2.877698,-13.682864,-12.790698,15.368181,42.781597
TROW,T. Rowe Price Group Inc,Asset Management,-1.4839319,-3.257843,-5.640051,-3.1769624,20.930502,1.8069936
TRP,TC Energy Corp,Oil & Gas Midstream,-0.1471069,-3.7042875,-3.460809,-9.763663,-3.5674822,11.052536
TRS,Trimas Corp,Packaging & Containers,1.1767782,1.1767782,-1.149719,-11.606123,13.660399,9.139633
TRST,Trustco Bank Corp,Banks - Regional,0.8358922,2.9073815,4.066901,13.150843,38.56071,43.0196
TRU,TransUnion,Financial Data & Stock Exchanges,-2.29608,-0.038935754,-2.1346886,19.226006,9.170801,-10.180758
TRUP,Trupanion Inc,Insurance - Property & Casualty,0.6500956,6.129032,-12.237412,11.809686,0.41968715,-29.569174
TRV,Travelers Companies Inc,Insurance - Property & Casualty,-0.021161223,3.0312116,3.6926284,22.793282,27.434256,30.307522
TRVI,Trevi Therapeutics Inc,Biotechnology,-5.349276,-9.615385,-18.61472,-12.608949,41.753063,20.127796
TS,Tenaris SA ADR,Oil & Gas Equipment & Services,2.7203481,-1.6495919,5.9880238,-1.0136316,1.4690075,47.308193
TSCO,Tractor Supply Co,Specialty Retail,-2.364765,-2.8529413,-4.7577853,9.226191,-27.834826,-33.95321
TSEM,Tower Semiconductor Ltd,Semiconductors,2.092926,-9.904419,-26.015244,-31.952291,19.244637,66.172714
TSHA,Taysha Gene Therapies Inc,Biotechnology,0.998004,-5.243446,-18.518518,-21.1838,15,-8
TSLA,Tesla Inc,Auto Manufacturers,-0.6657938,-3.053207,5.0928383,-10.964069,-3.0927274,-20.710665
TSLX,Sixth Street Specialty Lending Inc,Asset Management,-2.1369863,0.05602241,-3.1453362,7.525587,0.6197183,-17.771639
TSM,Taiwan Semiconductor Manufacturing ADR,Semiconductors,-1.0191144,-4.9637084,-3.9956377,-10.466978,25.668205,36.151237
TSN,Tyson Foods Inc,Farm Products,-1.1474793,1.5655199,-10.339533,-5.247025,-9.676865,-10.354828
TT,Trane Technologies plc,Building Products & Equipment,-0.76993495,-4.8269806,-11.064125,-12.550683,3.0144265,8.615108
TTAM,Titan America SA,Building Materials,-1.1946591,-5,-9.929532,-23.462166,-0.9859155,-14.684466
TTAN,ServiceTitan Inc,Software - Application,-0.661129,2.5910363,-33.702908,-8.765374,-13.492766,-44.976524
TTC,Toro Co,Tools & Accessories,-0.5448136,-1.7414248,-4.5128207,0.52910054,0.19371502,18.267277
TTD,Trade Desk Inc,Advertising Agencies,0.2004008,8.069164,11.940298,-18.962723,-37.785152,-60.484722
TTE,TotalEnergies SE,Oil & Gas Integrated,2.172482,1.6150153,5.0660048,15.777695,4.9239435,42.341793
TTEK,Tetra Tech Inc,Engineering & Construction,0.027240533,3.4074907,2.5125628,34.210526,20.789474,9.481216
TTI,Tetra Technologies Inc,Oil & Gas Equipment & Services,2.1638331,-6.506365,-21.496437,-35.44922,-16.959799,-29.45571
TTMI,TTM Technologies Inc,Electronic Components,-0.6712595,-9.488934,-20.22982,-48.041027,22.853397,62.985508
TTWO,Take-Two Interactive Software Inc,Electronic Gaming & Multimedia,-4.934727,0.36468694,-12.292538,-11.438482,5.6222897,-17.232355
TU,Telus Corp,Telecom Services,-0.8733624,-4.0169134,-6.29515,-21.317158,-30.792683,-31.05543
TUYA,Tuya Inc ADR,Software - Infrastructure,-1.1173184,-2.2099447,-0.56179774,-5.347594,-25.941423,-16.113745
TV,Grupo Televisa SAB ADR,Telecom Services,-5.063291,-5.462185,-21.052631,-24.749165,-20.212767,-22.680412
TVTX,Travere Therapeutics Inc,Biotechnology,-4.98556,-5.602537,-1.6055406,13.345422,132.89865,63.595917
TW,Tradeweb Markets Inc,Capital Markets,-2.5431862,-1.3503011,-3.4420462,2.0705597,-18.85737,-5.5700207
TWFG,TWFG Inc,Insurance Brokers,-0.604337,3.747681,7.208589,29.026304,51.6269,-2.8154328
TWLO,Twilio Inc,Software - Infrastructure,4.4333277,6.5891986,5.927125,30.074663,95.11723,70.24747
TWST,Twist Bioscience Corp,Biotechnology,2.4860854,10.022307,11.003939,57.72042,228.26242,335.372
TX,Ternium SA ADR,Steel,2.305218,-1.4799519,5.3357863,23.650108,52.74813,49.90835
TXG,10x Genomics Inc,Medical Devices,6.1046925,10.551345,28.280739,114.041145,304.51334,356.10056
TXN,Texas Instruments Inc,Semiconductors,0.003796219,0.7033908,-6.885582,-18.40736,40.728672,51.841606
TXNM,TXNM Energy Inc,Utilities - Regulated Electric,0.9015257,0.5181347,1.0767628,1.9978969,0.22386774,-1.1548913
TXO,TXO Partners LP,Oil & Gas E&P,0.13149244,-0.97529256,9.963899,23.021002,19.263899,42.736645
TXRH,Texas Roadhouse Inc,Restaurants,-6.3162546,-5.349473,-16.986301,-4.5400844,-0.7080578,2.2168674
TXT,Textron Inc,Aerospace & Defense,0.17374039,1.0389285,-7.906446,-9.779815,-9.068379,-7.3993344
TY,Tri-Continental Corp,Closed-End Fund - Equity,-0.9253904,-2.5320058,-4.8333335,-1.2964563,9.702209,4.898959
TYG,Tortoise Energy Infrastructure Corp,Closed-End Fund - Equity,-1.9945602,-0.3686636,-2.4148047,1.6694099,-11.302564,5.7212715
TYL,Tyler Technologies Inc,Software - Application,-1.7828336,3.0494921,10.187843,26.610735,0.83666474,-22.209494
TYRA,Tyra Biosciences Inc,Biotechnology,1.4359792,15.538392,-3.012967,-10.2048025,-31.54778,-3.2712057
U,Unity Software Inc,Software - Application,-1.0126582,1.1048425,-5.368537,56.51383,133.8771,-2.626217
UA,Under Armour Inc,Apparel Manufacturing,-2.03666,0.20833333,-7.3217726,-18.057922,-15.761822,0.20833333
UAA,Under Armour Inc,Apparel Manufacturing,-1.3916501,1.2244898,-6.2381854,-18.151815,-15.2136755,-0.20120725
UAL,United Airlines Holdings Inc,Airlines,-1.8722467,-0.1867065,-12.54703,-9.634889,18.866037,-4.3820424
UAN,CVR Partners LP,Agricultural Inputs,1.4855591,1.0663863,10.049881,20.8079,5.3546267,31.297562
UBER,Uber Technologies Inc,Software - Application,-1.6522099,0.49240294,-4.7472997,-0.29313233,-3.3292732,-12.5810795
UBS,UBS Group AG,Banks - Diversified,-2.8307228,-6.10868,-3.648952,1.3582677,40.185135,11.185489
UBSI,United Bankshares Inc,Banks - Regional,0.35646886,2.0469084,-2.2866476,7.7442594,20.98079,24.635416
UCB,United Community Banks Inc,Banks - Regional,-0.113058224,0.8561644,-3.5217035,7.579909,17.369644,13.196669
UCTT,Ultra Clean Hldgs Inc,Semiconductor Equipment & Materials,-1.0995632,-12.453333,-25.28448,-45.860817,13.854691,159.21832
UDR,UDR Inc,REIT - Residential,-1.3005372,-1.3841808,-6.2567134,-7.055378,2.3453534,-4.825518
UE,Urban Edge Properties,REIT - Retail,-1.9436346,-3.1204994,-7.6430206,-9.384823,-0.83538085,5.158937
UEC,Uranium Energy Corp,Uranium,-0.7797271,-12.24138,-8.863026,-15.237302,-15.798181,-12.842465
UFCS,United Fire Group Inc,Insurance - Property & Casualty,-0.9561609,2.291783,2.8089888,13.688134,50.824177,51.031635
UFPI,UFP Industries Inc,Lumber & Wood Production,1.7030729,0.4265172,-6.659871,-4.8163548,-5.0357227,-9.489291
UFPT,UFP Technologies Inc,Medical Devices,-0.90650743,-1.1199254,-14.266596,15.12454,44.187386,24.068819
UGI,UGI Corp,Utilities - Regulated Gas,0.23860021,-1.894136,7.7514963,11.830819,6.9589815,1.0152284
UGP,Ultrapar Participacoes SA ADR,Oil & Gas Refining & Marketing,0,0.13458951,14.814815,55,51.527496,97.34748
UHAL,U-Haul Holding Company,Rental & Leasing Services,-0.51976687,-0.67620695,-14.370933,1.494456,49.70372,25.2926
UHS,Universal Health Services Inc,Medical Care Facilities,2.077922,0.6087154,3.7060928,25.274492,-4.8272524,-18.883589
UI,Ubiquiti Inc,Communication Equipment,1.7796748,8.10058,-3.584217,-4.5312657,-26.463863,1.698744
UL,Unilever plc ADR,Household & Personal Products,-1.777568,-0.080012806,1.9761555,6.917808,1.5614834,-4.525994
ULCC,Frontier Group Holdings Inc,Airlines,-1.0657194,-1.4159292,-12.283464,-22.853186,75.157234,18.259024
ULS,UL Solutions Inc,Specialty Business Services,-6.8201437,-11.153793,-16.01608,-29.100065,-21.692865,-17.879787
ULTA,Ulta Beauty Inc,Specialty Retail,-0.7892099,0.4539918,10.33588,19.3344,2.7077005,-10.0312395
UMAC,Unusual Machines Inc,Computer Hardware,1.6328332,-5.3042765,-23.615257,-7.806245,54.875587,80.76923
UMBF,UMB Financial Corp,Banks - Regional,-1.6527152,-2.6625123,-9.536032,3.306779,26.06383,19.488873
UMC,United Micro Electronics ADR,Semiconductors,-1.3242009,-4.759806,10.650282,-10.257475,136.95175,174.93639
UMH,UMH Properties Inc,REIT - Residential,-0.44757032,-0.57471263,-3.5315986,3.386454,10.113154,-2.1370208
UNF,Unifirst Corp,Specialty Business Services,-1.0367682,-2.8638923,-6.7022724,2.402299,2.4965487,38.553654
UNFI,United Natural Foods Inc,Food Distribution,-0.9285872,0.44833,-6.8592806,-13.343647,15.579056,33.085835
UNH,Unitedhealth Group Inc,Healthcare Plans,-1.9867032,-4.3581133,-4.9769983,-6.242518,36.409157,13.880221
UNIT,Uniti Group Inc,REIT - Specialty,0.61728394,-2.5896413,-0.7106599,-15.979382,30.226364,39.51498
UNM,Unum Group,Insurance - Life,1.011378,3.0192327,4.7754345,6.5570126,32.211803,23.71613
UNP,Union Pacific Corp,Railroads,-0.3823488,-0.2633982,-5.305102,10.553566,20.887962,22.769323
UPBD,Upbound Group Inc,Software - Application,-2.739726,-1.987852,-8.599382,-3.1113536,3.1377106,1.0820045
UPS,United Parcel Service Inc,Integrated Freight & Logistics,-0.10735897,3.1546059,0.32346597,-2.3936677,6.77029,3.185805
UPST,Upstart Holdings Inc,Credit Services,-3.1417625,-2.356122,-15.02521,-22.047487,-2.6943803,-42.190716
UPWK,Upwork Inc,Internet Content & Information,-0.9770115,4.550971,5.189255,7.0186334,-23.592018,-56.533806
URBN,Urban Outfitters Inc,Apparel Retail,-1.428386,-2.1526167,-0.95250523,-0.66736454,19.75075,0.8636726
URGN,UroGen Pharma Ltd,Biotechnology,-2.1106942,-7.2444444,-15.059015,24.337206,136.8899,78.22374
URI,United Rentals Inc,Rental & Leasing Services,-0.46991345,-3.8531451,-15.083017,-8.14257,39.221924,22.217417
UROY,Uranium Royalty Corp,Uranium,0.9433962,-10.833333,2.8846154,45.084747,30.091185,20.903955
USA,Liberty All-Star Equity Fund,Closed-End Fund - Equity,-0.67911714,-0.84745765,-3.3057852,0.86206895,5.786618,-6.8471336
USAC,USA Compression Partners LP,Oil & Gas Equipment & Services,-1.3113526,-4.8410406,-2.1181717,5.1077414,-8.094906,14.521739
USAR,USA Rare Earth Inc,Other Industrial Metals & Mining,-1.9732654,-9.730364,-20.16589,-37.5,-5.172414,29.411764
USAS,Americas Gold and Silver Corp,Other Industrial Metals & Mining,-2.4948025,-12.007504,-9.108527,-12.5,-12.825279,-8.219178
USB,U.S. Bancorp,Banks - Regional,-0.7338864,0.17710513,-4.0850935,7.017544,21.404879,16.604198
USFD,US Foods Holding Corp,Food Distribution,-2.943038,-5.58235,-15.284044,0.10880209,2.9194632,22.158789
USLM,United States Lime & Minerals Inc,Building Materials,1.2110281,1.920083,0.1700102,3.7323945,-0.5317802,-1.5867714
USPH,U.S. Physical Therapy Inc,Medical Care Facilities,1.5275708,4.9826636,4.1666665,29.106127,10.682372,4.6868997
UTF,Cohen & Steers Infrastructure Fund Inc,Closed-End Fund - Equity,-0.99206346,-4.7709923,-7.9335794,-7.4898033,-0.5976096,3.4840314
UTG,Reaves Utility Income Fund,Closed-End Fund - Equity,-1.7199017,-6.639004,-11.154985,-14.489311,-6.396256,-1.5855659
UTHR,United Therapeutics Corp,Drug Manufacturers - Specialty & Generic,-0.46747562,-1.2765874,-1.5988829,-6.75376,-4.564355,2.6885583
UTI,Universal Technical Institute Inc,Education & Training Services,1.0821446,-3.4758103,-21.414913,-49.070633,-41.850594,-21.354765
UTL,Unitil Corp,Utilities - Diversified,-0.9500285,-3.0139534,-3.5701072,2.2959185,2.942338,7.6176715
UTZ,Utz Brands Inc,Packaged Foods,0.28109628,0.35161743,0.84805655,102.41135,89.25729,37.475914
UUUU,Energy Fuels Inc,Uranium,-3.8897893,-18.487972,-19.810682,-28.381643,-29.19403,-18.431911
UVE,Universal Insurance Holdings Inc,Insurance - Property & Casualty,-1.3870246,1.1705302,3.2560318,15.6955385,33.051617,30.414202
UVSP,Univest Financial Corp,Banks - Regional,-0.32649255,1.2076722,-0.7431491,2.6416907,29.711685,30.543678
UVV,Universal Corp,Tobacco,-1.7065603,-2.3127754,0.06768953,-14.97316,-12.782694,-15.9241705
UWMC,UWM Holdings Corp,Mortgage Finance,-3.7593985,-6.569343,-14.09396,-42.342342,-64.044945,-70.77625
V,Visa Inc,Credit Services,0.09059902,2.2401264,4.676179,14.784256,24.534182,7.1027346
VAC,Marriott Vacations Worldwide Corp,Resorts & Casinos,-1.2207031,0.5167445,-15.3343935,3.2458916,48.96907,75.33368
VAL,Valaris Ltd,Oil & Gas Drilling,8.564046,3.84887,1.3206247,12.309063,-4.636835,75.059525
VALE,Vale SA ADR,Other Industrial Metals & Mining,-0.9582478,-6.2823834,5.2363634,-6.16083,2.9893239,11.05142
VC,Visteon Corp,Auto Parts,-2.339766,-1.9574382,-9.397032,-14.181531,14.528611,2.7024186
VCEL,Vericel Corp,Biotechnology,0.3030303,1.872275,-8.878183,-0.94763094,26.456543,10.302693
VCTR,Victory Capital Holdings Inc,Asset Management,-3.2178218,-5.6231003,-11.143843,21.330881,54.81742,67.33238
VCX,Fundrise Innovation Fund LLC,Closed-End Fund - Equity,-6.926407,-19.925512,-26.585365,-70.052734,-74.426506,0
VCYT,Veracyte Inc,Diagnostics & Research,-2.5964572,-8.481532,-4.610266,-25.153831,26.067839,-4.655582
VECO,Veeco Instruments Inc,Semiconductor Equipment & Materials,-0.036674816,-8.677686,-24.84375,-48.669178,33.39315,43.054585
VEEV,Veeva Systems Inc,Health Information Services,0.35758647,2.231595,11.865402,73.92042,44.84707,19.437351
VEON,VEON Ltd ADR,Telecom Services,-0.10171462,5.769231,19.60682,32.135307,39.409916,30.77801
VERA,Vera Therapeutics Inc,Biotechnology,-1.1160059,-0.32563648,6.449573,-4.046737,-16.925734,-33.51106
VERX,Vertex Inc,Software - Application,-1.5278839,4.2037187,3.3680835,15.917266,0.2332815,-35.45318
VET,Vermilion Energy Inc,Oil & Gas E&P,1.2791573,0.6731489,13.299664,36.927773,-3.0957522,61.39089
VFC,VF Corp,Apparel Manufacturing,-2.7543993,-1.5491867,-12.223757,-26.658974,-21.928747,-29.701328
VFS,VinFast Auto Ltd,Auto Manufacturers,-0.31948882,1.9607843,0,2.631579,9.090909,-6.5868263
VG,Venture Global Inc,Oil & Gas Midstream,0.13097577,0,11.2,38.74773,-3.2890575,124.19355
VGNT,Versigent Plc,Auto Parts,-1.9314237,-1.2024486,-3.3988883,-1.5253868,0,0
VIA,Via Transportation Inc,Software - Application,-2.5028017,0.5392912,2.675059,70.69981,81.754875,-10.031024
VIAV,Viavi Solutions Inc,Communication Equipment,-0.17740981,-13.833589,-27.021185,-28.429087,7.3791347,89.45006
VICI,VICI Properties Inc,REIT - Diversified,-1.1182109,-1.7850059,-4.622496,-5.783866,-7.7152443,-11.948791
VICR,Vicor Corp,Electronic Components,-0.41141126,0.05438625,-27.428007,-44.482,11.808679,67.85584
VIK,Viking Holdings Ltd,Travel Services,-1.5852811,-0.02351005,-14.830763,-12.472985,25.091925,19.100965
VIPS,Vipshop Holdings Ltd ADR,Internet Retail,-2.813505,-3.357314,-13.888889,-9.302325,-21.442495,-31.656303
VIR,Vir Biotechnology Inc,Biotechnology,-3.0190432,-3.4227567,11.182109,13.973799,14.725275,73.13433
VIRT,Virtu Financial Inc,Capital Markets,-3.3205407,-7.870886,-2.6218488,-8.13382,39.17848,73.88956
VISN,Vistance Networks Inc,Communication Equipment,4.0989947,5.0741606,-42.281303,-46.840443,-62.020317,0
VIST,Vista Energy SAB de CV ADR,Oil & Gas E&P,2.552022,5.082473,8.592018,14.310722,8.742714,61.03576
VIV,Telefonica Brasil SA ADR,Telecom Services,0,0.8481764,4.2982454,-5.559968,-21.72482,0.2529511
